Attrition,Business Travel,CF_age band,CF_attrition label,Department,Education Field,emp no,Employee Number,Gender,Job Role,Marital Status,Over Time,Over18,Training Times Last Year,Age,CF_current Employee,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-2139,2547,Male,Sales Executive,Single,No,Y,2,26,1,1283,1,Bachelor's Degree,1,3,52,2,2,1,4294,11148,1,12,3,2,80,0,7,3,7,7,0,7
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-2326,2734,Female,Sales Executive,Married,No,Y,3,33,1,1146,25,Bachelor's Degree,1,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,2,10,7,0,1
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-2592,3000,Male,Sales Executive,Married,No,Y,2,33,1,430,7,Bachelor's Degree,1,4,54,3,2,1,4373,17456,0,14,3,1,80,2,5,3,4,3,0,3
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-228,312,Female,Sales Executive,Married,No,Y,5,29,1,1413,1,High School,1,2,42,3,3,4,7918,6599,1,14,3,4,80,1,11,3,11,10,4,1
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-522,714,Female,Sales Executive,Divorced,Yes,Y,3,27,1,1410,3,High School,1,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,6,5,0,4
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-1681,2089,Female,Sales Executive,Married,No,Y,5,29,1,1413,1,High School,1,2,42,3,3,4,7918,6599,1,14,3,4,80,1,11,3,11,10,4,1
No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-1975,2383,Female,Sales Executive,Divorced,Yes,Y,3,27,1,1410,3,High School,1,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,6,5,0,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-93,121,Female,Sales Executive,Divorced,Yes,Y,4,30,1,1334,4,Associates Degree,1,3,63,2,2,2,5209,19760,1,12,3,2,80,3,11,2,11,8,2,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-461,618,Male,Sales Executive,Divorced,No,Y,5,26,1,775,29,Associates Degree,1,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,3,0,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-508,690,Female,Sales Executive,Married,No,Y,5,29,1,1176,3,Associates Degree,1,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,2,6,0,1,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-965,1356,Female,Sales Executive,Single,No,Y,6,34,1,507,15,Associates Degree,1,3,66,3,2,1,6125,23553,1,12,3,4,80,0,10,4,10,8,9,6
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1086,1898,Female,Sales Executive,Single,No,Y,5,27,1,511,2,Associates Degree,1,1,89,4,2,3,6500,26997,0,14,3,2,80,0,9,2,8,7,0,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1289,1912,Female,Sales Executive,Divorced,Yes,Y,2,31,1,1079,10,Associates Degree,1,3,86,3,2,4,6583,20115,2,11,3,4,80,1,8,3,5,2,1,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1546,1954,Female,Sales Executive,Divorced,Yes,Y,4,30,1,1334,4,Associates Degree,1,3,63,2,2,2,5209,19760,1,12,3,2,80,3,11,2,11,8,2,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1914,2322,Male,Sales Executive,Divorced,No,Y,5,26,1,775,29,Associates Degree,1,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,3,0,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1961,2369,Female,Sales Executive,Married,No,Y,5,29,1,1176,3,Associates Degree,1,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,2,6,0,1,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2418,2826,Female,Sales Executive,Single,No,Y,6,34,1,507,15,Associates Degree,1,3,66,3,2,1,6125,23553,1,12,3,4,80,0,10,4,10,8,9,6
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2539,2947,Female,Sales Executive,Single,No,Y,5,27,1,511,2,Associates Degree,1,1,89,4,2,3,6500,26997,0,14,3,2,80,0,9,2,8,7,0,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2742,3150,Female,Sales Executive,Divorced,Yes,Y,2,31,1,1079,10,Associates Degree,1,3,86,3,2,4,6583,20115,2,11,3,4,80,1,8,3,5,2,1,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-266,366,Male,Sales Executive,Married,No,Y,2,29,1,1210,2,Bachelor's Degree,1,1,78,2,2,2,6644,3687,2,19,3,2,80,2,10,3,0,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-620,855,Male,Sales Executive,Divorced,No,Y,5,33,1,586,1,Bachelor's Degree,1,1,48,4,2,1,4037,21816,1,22,4,1,80,1,9,3,9,8,0,8
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-936,1304,Male,Sales Executive,Married,No,Y,4,32,1,604,8,Bachelor's Degree,1,3,56,4,2,4,6209,11693,1,15,3,3,80,2,10,4,10,7,0,8
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1258,1650,Male,Sales Executive,Single,No,Y,2,29,1,469,10,Bachelor's Degree,1,3,42,2,2,3,5869,23413,9,11,3,3,80,0,8,3,5,2,1,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1259,1836,Male,Sales Executive,Single,No,Y,4,26,1,572,10,Bachelor's Degree,1,3,46,3,2,4,4684,9125,1,13,3,1,80,0,5,3,5,3,1,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1262,1469,Male,Sales Executive,Single,No,Y,4,28,1,866,5,Bachelor's Degree,1,4,84,3,2,1,8463,23490,0,18,3,4,80,0,6,3,5,4,1,3
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1331,1669,Male,Sales Executive,Divorced,Yes,Y,3,29,1,991,5,Bachelor's Degree,1,1,43,2,2,2,4187,3356,1,13,3,2,80,1,10,2,10,0,0,9
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1719,2127,Male,Sales Executive,Married,No,Y,2,29,1,1210,2,Bachelor's Degree,1,1,78,2,2,2,6644,3687,2,19,3,2,80,2,10,3,0,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2073,2481,Male,Sales Executive,Divorced,No,Y,5,33,1,586,1,Bachelor's Degree,1,1,48,4,2,1,4037,21816,1,22,4,1,80,1,9,3,9,8,0,8
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2389,2797,Male,Sales Executive,Married,No,Y,4,32,1,604,8,Bachelor's Degree,1,3,56,4,2,4,6209,11693,1,15,3,3,80,2,10,4,10,7,0,8
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2711,3119,Male,Sales Executive,Single,No,Y,2,29,1,469,10,Bachelor's Degree,1,3,42,2,2,3,5869,23413,9,11,3,3,80,0,8,3,5,2,1,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2712,3120,Male,Sales Executive,Single,No,Y,4,26,1,572,10,Bachelor's Degree,1,3,46,3,2,4,4684,9125,1,13,3,1,80,0,5,3,5,3,1,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2715,3123,Male,Sales Executive,Single,No,Y,4,28,1,866,5,Bachelor's Degree,1,4,84,3,2,1,8463,23490,0,18,3,4,80,0,6,3,5,4,1,3
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2784,3192,Male,Sales Executive,Divorced,Yes,Y,3,29,1,991,5,Bachelor's Degree,1,1,43,2,2,2,4187,3356,1,13,3,2,80,1,10,2,10,0,0,9
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-971,1364,Female,Sales Representative,Married,No,Y,4,27,1,1291,11,Bachelor's Degree,1,3,98,4,1,4,2534,6527,8,14,3,2,80,1,5,3,1,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1077,1875,Female,Sales Representative,Married,No,Y,3,28,1,1172,3,Bachelor's Degree,1,2,78,3,1,2,2856,3692,1,19,3,4,80,1,1,3,1,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2424,2832,Female,Sales Representative,Married,No,Y,4,27,1,1291,11,Bachelor's Degree,1,3,98,4,1,4,2534,6527,8,14,3,2,80,1,5,3,1,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2530,2938,Female,Sales Representative,Married,No,Y,3,28,1,1172,3,Bachelor's Degree,1,2,78,3,1,2,2856,3692,1,19,3,4,80,1,1,3,1,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-564,781,Female,Sales Executive,Single,No,Y,5,25,1,883,26,High School,1,3,32,3,2,4,6180,22807,1,23,4,2,80,0,6,2,6,5,1,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1291,1915,Female,Sales Executive,Married,Yes,Y,3,34,1,735,3,High School,1,4,75,2,2,4,8103,16495,3,12,3,3,80,0,9,2,4,2,0,1
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2017,2425,Female,Sales Executive,Single,No,Y,5,25,1,883,26,High School,1,3,32,3,2,4,6180,22807,1,23,4,2,80,0,6,2,6,5,1,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2744,3152,Female,Sales Executive,Married,Yes,Y,3,34,1,735,3,High School,1,4,75,2,2,4,8103,16495,3,12,3,3,80,0,9,2,4,2,0,1
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-479,645,Male,Sales Representative,Married,No,Y,1,25,1,622,13,High School,1,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,3,7,4,0,6
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-765,1056,Male,Sales Representative,Married,No,Y,5,28,1,1144,10,High School,1,4,74,3,1,2,1052,23384,1,22,4,2,80,0,1,3,1,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1353,1864,Female,Sales Representative,Married,No,Y,5,27,1,728,23,High School,1,2,36,2,2,3,3540,7018,1,21,4,4,80,1,9,3,9,8,5,8
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1932,2340,Male,Sales Representative,Married,No,Y,1,25,1,622,13,High School,1,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,3,7,4,0,6
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2218,2626,Male,Sales Representative,Married,No,Y,5,28,1,1144,10,High School,1,4,74,3,1,2,1052,23384,1,22,4,2,80,0,1,3,1,0,0,0
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2806,3214,Female,Sales Representative,Married,No,Y,5,27,1,728,23,High School,1,2,36,2,2,3,3540,7018,1,21,4,4,80,1,9,3,9,8,5,8
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-95,125,Male,Sales Executive,Single,No,Y,0,32,1,1093,6,Master's Degree,1,2,87,3,2,3,5010,24301,1,16,3,1,80,0,12,3,11,8,5,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-485,653,Male,Sales Executive,Divorced,No,Y,4,31,1,525,6,Master's Degree,1,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,7,7,5,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-660,916,Male,Sales Executive,Single,No,Y,3,28,1,821,5,Master's Degree,1,1,98,3,2,4,4908,24252,1,14,3,2,80,0,4,3,4,2,0,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1234,1951,Male,Sales Executive,Divorced,No,Y,2,34,1,1239,13,Master's Degree,1,4,39,3,3,3,8628,22914,1,18,3,3,80,1,9,2,8,7,1,1
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1236,1670,Male,Sales Executive,Divorced,No,Y,5,33,1,392,2,Master's Degree,1,4,93,3,2,4,5505,3921,1,14,3,3,80,2,6,3,6,2,0,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1548,1956,Male,Sales Executive,Single,No,Y,0,32,1,1093,6,Master's Degree,1,2,87,3,2,3,5010,24301,1,16,3,1,80,0,12,3,11,8,5,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1938,2346,Male,Sales Executive,Divorced,No,Y,4,31,1,525,6,Master's Degree,1,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,7,7,5,7
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2113,2521,Male,Sales Executive,Single,No,Y,3,28,1,821,5,Master's Degree,1,1,98,3,2,4,4908,24252,1,14,3,2,80,0,4,3,4,2,0,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2687,3095,Male,Sales Executive,Divorced,No,Y,2,34,1,1239,13,Master's Degree,1,4,39,3,3,3,8628,22914,1,18,3,3,80,1,9,2,8,7,1,1
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2689,3097,Male,Sales Executive,Divorced,No,Y,5,33,1,392,2,Master's Degree,1,4,93,3,2,4,5505,3921,1,14,3,3,80,2,6,3,6,2,0,4
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-1242,2013,Male,Sales Representative,Married,No,Y,2,32,1,234,1,Master's Degree,1,2,68,2,1,2,2269,18024,0,14,3,2,80,1,3,3,2,2,2,2
No,Travel_Rarely,25 - 34,Current Employees,Sales,Medical,STAFF-2695,3103,Male,Sales Representative,Married,No,Y,2,32,1,234,1,Master's Degree,1,2,68,2,1,2,2269,18024,0,14,3,2,80,1,3,3,2,2,2,2
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-646,896,Female,Sales Representative,Divorced,Yes,Y,3,29,0,341,1,Bachelor's Degree,1,2,48,2,1,3,2800,23522,6,19,3,3,80,3,5,3,3,2,0,2
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-1435,1876,Male,Sales Representative,Single,No,Y,3,30,0,945,9,Bachelor's Degree,1,2,89,3,1,4,1081,16019,1,13,3,3,80,0,1,2,1,0,0,0
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-2099,2507,Female,Sales Representative,Divorced,Yes,Y,3,29,0,341,1,Bachelor's Degree,1,2,48,2,1,3,2800,23522,6,19,3,3,80,3,5,3,3,2,0,2
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-2888,3296,Male,Sales Representative,Single,No,Y,3,30,0,945,9,Bachelor's Degree,1,2,89,3,1,4,1081,16019,1,13,3,3,80,0,1,2,1,0,0,0
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-211,291,Male,Sales Executive,Married,No,Y,2,32,0,1045,4,Master's Degree,1,4,32,1,3,4,10400,25812,1,11,3,3,80,0,14,2,14,8,9,8
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-483,650,Male,Sales Executive,Divorced,No,Y,2,31,0,1365,13,Master's Degree,1,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,1,3,1,1,2
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-1464,1489,Female,Sales Executive,Single,Yes,Y,2,34,0,790,24,Master's Degree,1,1,40,2,2,2,4599,7815,0,23,4,3,80,0,16,4,15,9,10,10
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-1664,2072,Male,Sales Executive,Married,No,Y,2,32,0,1045,4,Master's Degree,1,4,32,1,3,4,10400,25812,1,11,3,3,80,0,14,2,14,8,9,8
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-1936,2344,Male,Sales Executive,Divorced,No,Y,2,31,0,1365,13,Master's Degree,1,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,1,3,1,1,2
Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Medical,STAFF-2917,3325,Female,Sales Executive,Single,Yes,Y,2,34,0,790,24,Master's Degree,1,1,40,2,2,2,4599,7815,0,23,4,3,80,0,16,4,15,9,10,10
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-653,904,Male,Sales Executive,Single,Yes,Y,2,37,1,1252,19,Associates Degree,1,1,32,3,3,2,7642,4814,1,13,3,4,80,0,10,3,10,0,0,9
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-952,1329,Male,Sales Executive,Single,No,Y,4,41,1,256,10,Associates Degree,1,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,3,19,2,11,9
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-2106,2514,Male,Sales Executive,Single,Yes,Y,2,37,1,1252,19,Associates Degree,1,1,32,3,3,2,7642,4814,1,13,3,4,80,0,10,3,10,0,0,9
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-2405,2813,Male,Sales Executive,Single,No,Y,4,41,1,256,10,Associates Degree,1,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,3,19,2,11,9
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-359,479,Female,Sales Executive,Single,No,Y,6,36,1,845,1,Doctoral Degree,1,4,45,3,2,4,6653,15276,4,15,3,2,80,0,7,3,1,0,0,0
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-1812,2220,Female,Sales Executive,Single,No,Y,6,36,1,845,1,Doctoral Degree,1,4,45,3,2,4,6653,15276,4,15,3,2,80,0,7,3,1,0,0,0
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-443,592,Male,Sales Executive,Single,No,Y,3,36,1,635,10,Master's Degree,1,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,2,10,3,9,7
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-468,626,Male,Sales Executive,Divorced,No,Y,6,37,1,142,9,Master's Degree,1,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,3,9,5,7,7
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-1896,2304,Male,Sales Executive,Single,No,Y,3,36,1,635,10,Master's Degree,1,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,2,10,3,9,7
No,Non-Travel,35 - 44,Current Employees,Sales,Medical,STAFF-1921,2329,Male,Sales Executive,Divorced,No,Y,6,37,1,142,9,Master's Degree,1,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,3,9,5,7,7
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-649,900,Female,Sales Representative,Married,No,Y,3,37,1,1231,21,Associates Degree,1,3,54,3,1,4,2973,21222,5,15,3,2,80,1,10,3,5,4,0,0
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-2102,2510,Female,Sales Representative,Married,No,Y,3,37,1,1231,21,Associates Degree,1,3,54,3,1,4,2973,21222,5,15,3,2,80,1,10,3,5,4,0,0
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-360,481,Male,Sales Executive,Married,No,Y,2,36,1,541,3,Master's Degree,1,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,3,13,9,1,12
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-867,1212,Male,Sales Executive,Married,No,Y,2,40,1,1184,2,Master's Degree,1,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,3,0,0,0,0
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-1137,1700,Male,Sales Executive,Divorced,No,Y,2,37,1,1278,1,Master's Degree,1,3,31,1,2,4,9525,7677,1,14,3,3,80,2,6,2,6,3,1,3
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-1813,2221,Male,Sales Executive,Married,No,Y,2,36,1,541,3,Master's Degree,1,1,48,2,3,4,9699,7246,4,11,3,1,80,1,16,3,13,9,1,12
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-2320,2728,Male,Sales Executive,Married,No,Y,2,40,1,1184,2,Master's Degree,1,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,3,0,0,0,0
No,Travel_Frequently,35 - 44,Current Employees,Sales,Medical,STAFF-2590,2998,Male,Sales Executive,Divorced,No,Y,2,37,1,1278,1,Master's Degree,1,3,31,1,2,4,9525,7677,1,14,3,3,80,2,6,2,6,3,1,3
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-278,382,Female,Sales Executive,Divorced,Yes,Y,3,38,1,322,7,Associates Degree,1,1,44,4,2,1,5605,19191,1,24,4,3,80,1,8,3,8,0,7,7
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-336,453,Male,Sales Executive,Married,Yes,Y,2,40,1,1124,1,Associates Degree,1,2,57,1,2,4,7457,13273,2,22,4,3,80,3,6,2,4,3,0,2
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-385,513,Male,Sales Executive,Married,No,Y,2,36,1,164,2,Associates Degree,1,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,3,10,9,9,0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-673,936,Female,Sales Executive,Single,No,Y,6,42,1,462,14,Associates Degree,1,3,68,2,2,3,6244,7824,7,17,3,1,80,0,10,3,5,4,0,3
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1238,1548,Male,Sales Executive,Married,No,Y,5,40,1,1342,9,Associates Degree,1,1,47,3,2,1,5473,19345,0,12,3,4,80,0,9,4,8,4,7,1
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1731,2139,Female,Sales Executive,Divorced,Yes,Y,3,38,1,322,7,Associates Degree,1,1,44,4,2,1,5605,19191,1,24,4,3,80,1,8,3,8,0,7,7
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1789,2197,Male,Sales Executive,Married,Yes,Y,2,40,1,1124,1,Associates Degree,1,2,57,1,2,4,7457,13273,2,22,4,3,80,3,6,2,4,3,0,2
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1838,2246,Male,Sales Executive,Married,No,Y,2,36,1,164,2,Associates Degree,1,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,3,10,9,9,0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2126,2534,Female,Sales Executive,Single,No,Y,6,42,1,462,14,Associates Degree,1,3,68,2,2,3,6244,7824,7,17,3,1,80,0,10,3,5,4,0,3
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2691,3099,Male,Sales Executive,Married,No,Y,5,40,1,1342,9,Associates Degree,1,1,47,3,2,1,5473,19345,0,12,3,4,80,0,9,4,8,4,7,1
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-462,620,Female,Sales Executive,Single,No,Y,3,35,1,195,1,Bachelor's Degree,1,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,5,4,0,3
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-699,975,Female,Sales Executive,Married,No,Y,3,35,1,1219,18,Bachelor's Degree,1,3,86,3,2,3,4601,6179,1,16,3,2,80,0,5,3,5,2,1,0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-751,1039,Female,Sales Executive,Married,Yes,Y,2,44,1,1448,28,Bachelor's Degree,1,4,53,4,4,4,13320,11737,3,18,3,3,80,1,23,3,12,11,11,11
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-776,1076,Male,Sales Executive,Divorced,No,Y,5,43,1,415,25,Bachelor's Degree,1,3,79,2,3,4,10798,5268,5,13,3,3,80,1,18,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1082,2024,Female,Sales Executive,Married,No,Y,2,36,1,557,3,Bachelor's Degree,1,1,94,2,3,4,7644,12695,0,19,3,3,80,2,10,3,9,7,3,4
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1249,1588,Male,Sales Executive,Married,No,Y,3,39,1,1462,6,Bachelor's Degree,1,4,38,4,3,3,8237,4658,2,11,3,1,80,1,11,3,7,6,7,6
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1336,1706,Male,Sales Executive,Married,Yes,Y,3,43,1,1179,2,Bachelor's Degree,1,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,10,9,8,8
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1915,2323,Female,Sales Executive,Single,No,Y,3,35,1,195,1,Bachelor's Degree,1,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,5,4,0,3
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2152,2560,Female,Sales Executive,Married,No,Y,3,35,1,1219,18,Bachelor's Degree,1,3,86,3,2,3,4601,6179,1,16,3,2,80,0,5,3,5,2,1,0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2204,2612,Female,Sales Executive,Married,Yes,Y,2,44,1,1448,28,Bachelor's Degree,1,4,53,4,4,4,13320,11737,3,18,3,3,80,1,23,3,12,11,11,11
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2229,2637,Male,Sales Executive,Divorced,No,Y,5,43,1,415,25,Bachelor's Degree,1,3,79,2,3,4,10798,5268,5,13,3,3,80,1,18,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2535,2943,Female,Sales Executive,Married,No,Y,2,36,1,557,3,Bachelor's Degree,1,1,94,2,3,4,7644,12695,0,19,3,3,80,2,10,3,9,7,3,4
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2702,3110,Male,Sales Executive,Married,No,Y,3,39,1,1462,6,Bachelor's Degree,1,4,38,4,3,3,8237,4658,2,11,3,1,80,1,11,3,7,6,7,6
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2789,3197,Male,Sales Executive,Married,Yes,Y,3,43,1,1179,2,Bachelor's Degree,1,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,10,9,8,8
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-1256,1740,Male,Manager,Single,No,Y,3,40,1,611,7,Master's Degree,1,2,88,3,5,2,19833,4349,1,14,3,2,80,0,21,2,21,8,12,8
No,Travel_Rarely,35 - 44,Current Employees,Sales,Medical,STAFF-2709,3117,Male,Manager,Single,No,Y,3,40,1,611,7,Master's Degree,1,2,88,3,5,2,19833,4349,1,14,3,2,80,0,21,2,21,8,12,8
